$p$ Hidden Layer Width,Alignment,Regularization $\lambda$,Activation
5600,0.8523291,1.0,relu
5600,0.76156557,1.0,relu
5600,0.78711224,1.0,relu
5600,0.7915633,1.0,relu
5600,0.84621745,1.0,relu
5600,0.7831732,1.0,relu
5600,0.794351,1.0,relu
5600,0.80243903,1.0,relu
5700,0.83348966,1.0,relu
5700,0.8032166,1.0,relu
5700,0.86016953,1.0,relu
5700,0.86088586,1.0,relu
5700,0.76908183,1.0,relu
5700,0.81271005,1.0,relu
5700,0.6688576,1.0,relu
5700,0.8165129,1.0,relu
5700,0.80606556,1.0,relu
5700,0.86050266,1.0,relu
5800,0.83135355,1.0,relu
5800,0.7987894,1.0,relu
5800,0.86046994,1.0,relu
5800,0.85356545,1.0,relu
5800,0.844633,1.0,relu
5800,0.8343683,1.0,relu
5800,0.80415857,1.0,relu
5800,0.8621195,1.0,relu
5800,0.8600058,1.0,relu
5800,0.77731276,1.0,relu
5900,0.8390628,1.0,relu
5900,0.7886801,1.0,relu
5900,0.8592913,1.0,relu
5900,0.8414887,1.0,relu
5900,0.8609549,1.0,relu
5900,0.8428239,1.0,relu
5900,0.85509783,1.0,relu
5900,0.8279637,1.0,relu
5900,0.7713262,1.0,relu
5900,0.8508168,1.0,relu
6000,0.8627348,1.0,relu
6000,0.8566837,1.0,relu
6000,0.7677283,1.0,relu
6000,0.83518785,1.0,relu
6000,0.8572735,1.0,relu
6000,0.86553526,1.0,relu
6000,0.84880704,1.0,relu
6000,0.80102164,1.0,relu
6000,0.83458614,1.0,relu
6000,0.8688159,1.0,relu
6100,0.79989135,1.0,relu
6100,0.85128164,1.0,relu
6100,0.8362569,1.0,relu
6100,0.8140224,1.0,relu
6100,0.80172276,1.0,relu
6100,0.865388,1.0,relu
6100,0.7385401,1.0,relu
6100,0.86249125,1.0,relu
6100,0.834416,1.0,relu
6100,0.84033936,1.0,relu
6200,0.6387394,1.0,relu
6200,0.86130655,1.0,relu
6200,0.85087484,1.0,relu
6200,0.8575648,1.0,relu
6200,0.8264651,1.0,relu
6200,0.7481429,1.0,relu
6200,0.8429564,1.0,relu
6200,0.83480877,1.0,relu
6200,0.8120861,1.0,relu
6200,0.8248663,1.0,relu
6300,0.8522541,1.0,relu
6300,0.86640775,1.0,relu
6300,0.83952856,1.0,relu
6300,0.85090274,1.0,relu
6300,0.8090491,1.0,relu
6300,0.8435453,1.0,relu
6300,0.85903597,1.0,relu
6300,0.82795674,1.0,relu
6300,0.8320527,1.0,relu
6300,0.8298944,1.0,relu
6400,0.8574267,1.0,relu
6400,0.8526939,1.0,relu
6400,0.82329625,1.0,relu
6400,0.8379497,1.0,relu
6400,0.7980837,1.0,relu
6400,0.7587976,1.0,relu
6400,0.8257163,1.0,relu
6400,0.7366431,1.0,relu
6400,0.84462076,1.0,relu
6400,0.75994307,1.0,relu
6500,0.7655714,1.0,relu
6500,0.84305507,1.0,relu
6500,0.74635947,1.0,relu
6500,0.6859359,1.0,relu
6500,0.86948514,1.0,relu
6500,0.84305966,1.0,relu
6500,0.8102755,1.0,relu
6500,0.8585671,1.0,relu
6500,0.8604615,1.0,relu
6500,0.863074,1.0,relu
6600,0.85898566,1.0,relu
6600,0.85606885,1.0,relu
6600,0.75780404,1.0,relu
6600,0.85475725,1.0,relu
6600,0.85952866,1.0,relu
6600,0.8572752,1.0,relu
6600,0.7893167,1.0,relu
6600,0.82766765,1.0,relu
6600,0.7927631,1.0,relu
6600,0.76168025,1.0,relu
6700,0.75791425,1.0,relu
6700,0.82966983,1.0,relu
6700,0.8483768,1.0,relu
6700,0.8301354,1.0,relu
6700,0.83923733,1.0,relu
6700,0.8529884,1.0,relu
6700,0.80395705,1.0,relu
6700,0.8451385,1.0,relu
6700,0.7073478,1.0,relu
6700,0.8404976,1.0,relu
6800,0.84170777,1.0,relu
6800,0.8468799,1.0,relu
6800,0.8644557,1.0,relu
6800,0.86306334,1.0,relu
6800,0.818735,1.0,relu
6800,0.82198894,1.0,relu
6800,0.85288227,1.0,relu
6800,0.77438766,1.0,relu
6800,0.84742874,1.0,relu
6800,0.8016203,1.0,relu
6900,0.81204987,1.0,relu
6900,0.8592285,1.0,relu
6900,0.79869586,1.0,relu
6900,0.8412548,1.0,relu
6900,0.7541772,1.0,relu
6900,0.8314519,1.0,relu
6900,0.8547111,1.0,relu
6900,0.83407485,1.0,relu
6900,0.8342267,1.0,relu
6900,0.641863,1.0,relu
7000,0.8664958,1.0,relu
7000,0.82499593,1.0,relu
7000,0.8493475,1.0,relu
7000,0.85743785,1.0,relu
7000,0.8318998,1.0,relu
7000,0.8557194,1.0,relu
7000,0.81532276,1.0,relu
7000,0.79635394,1.0,relu
7000,0.84100235,1.0,relu
7000,0.8364811,1.0,relu
7100,0.8528178,1.0,relu
7100,0.6093348,1.0,relu
7100,0.85034376,1.0,relu
7100,0.82555586,1.0,relu
7100,0.8319508,1.0,relu
7100,0.83743834,1.0,relu
7100,0.76629347,1.0,relu
7100,0.79718375,1.0,relu
7100,0.84117335,1.0,relu
7100,0.8377287,1.0,relu
7200,0.6984718,1.0,relu
7200,0.71045023,1.0,relu
7200,0.83396524,1.0,relu
7200,0.8250001,1.0,relu
7200,0.8513234,1.0,relu
7200,0.76682794,1.0,relu
7200,0.77287334,1.0,relu
7200,0.853312,1.0,relu
7200,0.7842086,1.0,relu
7200,0.84419364,1.0,relu
7300,0.8545719,1.0,relu
7300,0.82442164,1.0,relu
7300,0.8400924,1.0,relu
7300,0.7984607,1.0,relu
7300,0.84209555,1.0,relu
7300,0.7749821,1.0,relu
7300,0.84776056,1.0,relu
7300,0.8498989,1.0,relu
7300,0.87141937,1.0,relu
7300,0.86297065,1.0,relu
7400,0.8547782,1.0,relu
7400,0.8566202,1.0,relu
7400,0.7408392,1.0,relu
7400,0.8383465,1.0,relu
7400,0.8323961,1.0,relu
7400,0.84257245,1.0,relu
7400,0.6476765,1.0,relu
7400,0.8628736,1.0,relu
7400,0.59670484,1.0,relu
7400,0.8079667,1.0,relu
7500,0.84980845,1.0,relu
7500,0.81011534,1.0,relu
7500,0.78358024,1.0,relu
7500,0.7975048,1.0,relu
7500,0.84846383,1.0,relu
7500,0.8635873,1.0,relu
7500,0.83561283,1.0,relu
7500,0.7807121,1.0,relu
7500,0.8226507,1.0,relu
7500,0.84171945,1.0,relu
7600,0.8554322,1.0,relu
7600,0.8696149,1.0,relu
7600,0.8506559,1.0,relu
7600,0.8531481,1.0,relu
7600,0.82857823,1.0,relu
