$p$ Hidden Layer Width,Alignment,Regularization $\lambda$,Activation
6800,0.3295676,0.3,relu
6800,0.29602534,0.3,relu
6800,0.2876436,0.3,relu
6800,0.3205277,0.3,relu
6800,0.23885378,0.3,relu
6800,0.27242583,0.3,relu
6800,0.2764828,0.3,relu
6800,0.2458168,0.3,relu
6800,0.24556202,0.3,relu
6800,0.24238104,0.3,relu
6900,0.26268813,0.3,relu
6900,0.25667402,0.3,relu
6900,0.2714568,0.3,relu
6900,0.2885304,0.3,relu
6900,0.25183344,0.3,relu
6900,0.23730703,0.3,relu
6900,0.2682591,0.3,relu
6900,0.26635173,0.3,relu
6900,0.22021069,0.3,relu
6900,0.28048715,0.3,relu
7000,0.26951045,0.3,relu
7000,0.20946652,0.3,relu
7000,0.2640076,0.3,relu
7000,0.2556508,0.3,relu
7000,0.27732733,0.3,relu
7000,0.24803494,0.3,relu
7000,0.27729398,0.3,relu
7000,0.27909622,0.3,relu
7000,0.28409508,0.3,relu
7000,0.29536533,0.3,relu
7100,0.25394136,0.3,relu
7100,0.30928236,0.3,relu
7100,0.30332586,0.3,relu
7100,0.27781615,0.3,relu
7100,0.28720605,0.3,relu
7100,0.25037494,0.3,relu
7100,0.27131298,0.3,relu
7100,0.26414424,0.3,relu
7100,0.26192507,0.3,relu
7100,0.26585287,0.3,relu
7200,0.27018493,0.3,relu
7200,0.23769514,0.3,relu
7200,0.2377426,0.3,relu
7200,0.29354125,0.3,relu
7200,0.29331174,0.3,relu
7200,0.26477247,0.3,relu
7200,0.3058022,0.3,relu
7200,0.2873166,0.3,relu
7200,0.23991986,0.3,relu
7200,0.25589865,0.3,relu
7300,0.26822242,0.3,relu
7300,0.21620227,0.3,relu
7300,0.26758623,0.3,relu
7300,0.24580841,0.3,relu
7300,0.27800104,0.3,relu
7300,0.23983818,0.3,relu
7300,0.23167433,0.3,relu
7300,0.24867374,0.3,relu
7300,0.28381765,0.3,relu
7300,0.26447707,0.3,relu
7400,0.28425276,0.3,relu
7400,0.22137558,0.3,relu
7400,0.24733005,0.3,relu
7400,0.2199254,0.3,relu
7400,0.26887235,0.3,relu
7400,0.31846863,0.3,relu
7400,0.2532531,0.3,relu
7400,0.30965012,0.3,relu
7400,0.29705128,0.3,relu
7400,0.25845787,0.3,relu
7500,0.25910223,0.3,relu
7500,0.28459898,0.3,relu
7500,0.2669019,0.3,relu
7500,0.29162738,0.3,relu
7500,0.27992126,0.3,relu
7500,0.24894695,0.3,relu
7500,0.23794188,0.3,relu
7500,0.2657727,0.3,relu
7500,0.31853956,0.3,relu
7500,0.31785908,0.3,relu
7600,0.2623165,0.3,relu
7600,0.2765708,0.3,relu
7600,0.26167262,0.3,relu
7600,0.25892434,0.3,relu
7600,0.29875964,0.3,relu
7600,0.30531323,0.3,relu
7600,0.24138589,0.3,relu
7600,0.23035756,0.3,relu
7600,0.29653743,0.3,relu
7600,0.26143613,0.3,relu
7700,0.27660665,0.3,relu
7700,0.3068939,0.3,relu
7700,0.23468257,0.3,relu
7700,0.29609632,0.3,relu
7700,0.26862666,0.3,relu
7700,0.26577696,0.3,relu
7700,0.2742928,0.3,relu
7700,0.28266415,0.3,relu
7700,0.28228155,0.3,relu
7700,0.2574284,0.3,relu
7800,0.26649418,0.3,relu
