$p$ Hidden Layer Width,Alignment,Regularization $\lambda$,Activation
400,0.3333924,0.002,tanh
400,0.43271136,0.002,tanh
400,0.45765904,0.002,tanh
400,0.33579773,0.002,tanh
400,0.38342527,0.002,tanh
400,0.32306933,0.002,tanh
400,0.3675732,0.002,tanh
400,0.3080911,0.002,tanh
400,0.37878025,0.002,tanh
400,0.34504575,0.002,tanh
400,0.37728578,0.002,tanh
400,0.39718333,0.002,tanh
400,0.36201847,0.002,tanh
400,0.38592023,0.002,tanh
400,0.28049657,0.002,tanh
400,0.31461632,0.002,tanh
400,0.40600067,0.002,tanh
400,0.3993804,0.002,tanh
400,0.3776959,0.002,tanh
400,0.44570366,0.002,tanh
400,0.35225126,0.002,tanh
400,0.39819545,0.002,tanh
400,0.3653801,0.002,tanh
400,0.26547495,0.002,tanh
400,0.4210335,0.002,tanh
400,0.32866952,0.002,tanh
400,0.43909958,0.002,tanh
400,0.3887931,0.002,tanh
400,0.40553623,0.002,tanh
800,0.3844854,0.002,tanh
800,0.36935198,0.002,tanh
800,0.40184566,0.002,tanh
800,0.40333417,0.002,tanh
800,0.34713626,0.002,tanh
800,0.34624627,0.002,tanh
800,0.36569238,0.002,tanh
800,0.3774834,0.002,tanh
800,0.3817436,0.002,tanh
800,0.37003598,0.002,tanh
800,0.40575343,0.002,tanh
800,0.39461926,0.002,tanh
800,0.38405895,0.002,tanh
800,0.3789102,0.002,tanh
800,0.35976103,0.002,tanh
800,0.41198486,0.002,tanh
800,0.44592834,0.002,tanh
800,0.40293476,0.002,tanh
800,0.4042028,0.002,tanh
800,0.37278596,0.002,tanh
800,0.39760914,0.002,tanh
800,0.4538503,0.002,tanh
800,0.38265127,0.002,tanh
800,0.35183018,0.002,tanh
800,0.35878578,0.002,tanh
800,0.37995237,0.002,tanh
800,0.3960815,0.002,tanh
800,0.32493418,0.002,tanh
800,0.389149,0.002,tanh
800,0.43250668,0.002,tanh
800,0.36734515,0.002,tanh
800,0.32102218,0.002,tanh
800,0.4457248,0.002,tanh
800,0.39020556,0.002,tanh
800,0.36526155,0.002,tanh
800,0.35573703,0.002,tanh
800,0.3993201,0.002,tanh
800,0.44108224,0.002,tanh
800,0.48638347,0.002,tanh
800,0.3989557,0.002,tanh
