$p$ Hidden Layer Width,Alignment,Regularization $\lambda$,Activation
9300,0.27433413,1,non
9300,0.2711249,1,non
9300,0.26328892,1,non
9300,0.2722699,1,non
9300,0.2647315,1,non
9400,0.23878162,1,non
9400,0.27963373,1,non
9400,0.30422223,1,non
9400,0.27873674,1,non
9400,0.26657245,1,non
9400,0.27895766,1,non
9400,0.26950797,1,non
9400,0.25228387,1,non
9400,0.24145618,1,non
9400,0.29485962,1,non
9500,0.2708679,1,non
9500,0.23021209,1,non
9500,0.2842118,1,non
9500,0.268719,1,non
9500,0.27400723,1,non
9500,0.24498436,1,non
9500,0.22507592,1,non
9500,0.28134012,1,non
9500,0.24980585,1,non
9500,0.2473473,1,non
9600,0.21127816,1,non
9600,0.257483,1,non
9600,0.2581458,1,non
9600,0.27362648,1,non
9600,0.24444109,1,non
9600,0.24965456,1,non
9600,0.2648849,1,non
9600,0.22583081,1,non
9600,0.28763273,1,non
9600,0.25131136,1,non
9700,0.25674918,1,non
9700,0.25314152,1,non
9700,0.24501792,1,non
9700,0.28586444,1,non
9700,0.30086383,1,non
9700,0.22651982,1,non
9700,0.2878074,1,non
9700,0.25737303,1,non
9700,0.24700658,1,non
9700,0.26726165,1,non
9800,0.2675515,1,non
9800,0.28529197,1,non
9800,0.22916225,1,non
9800,0.21903552,1,non
9800,0.30782488,1,non
9800,0.24950266,1,non
9800,0.27180237,1,non
9800,0.27942136,1,non
9800,0.27260572,1,non
9800,0.29278684,1,non
9900,0.30864418,1,non
9900,0.3092333,1,non
9900,0.2603833,1,non
9900,0.29273322,1,non
9900,0.2558027,1,non
9900,0.29032707,1,non
9900,0.262265,1,non
9900,0.26066646,1,non
9900,0.23947163,1,non
9900,0.25039724,1,non
10000,0.27782053,1,non
10000,0.29081663,1,non
10000,0.28972182,1,non
10000,0.27549896,1,non
10000,0.27765676,1,non
10000,0.27086678,1,non
10000,0.250279,1,non
10000,0.2516371,1,non
10000,0.27058974,1,non
10000,0.23484163,1,non
5000,0.5725358,2,non
5000,0.5532456,2,non
5000,0.559618,2,non
5000,0.51160145,2,non
5000,0.5224684,2,non
5000,0.4710386,2,non
5000,0.5440964,2,non
5000,0.50940263,2,non
5000,0.56541884,2,non
5000,0.5299842,2,non
5100,0.42035735,2,non
5100,0.57543373,2,non
5100,0.54738194,2,non
5100,0.5317797,2,non
5100,0.46522856,2,non
5100,0.5106287,2,non
5100,0.53290755,2,non
5100,0.4701443,2,non
5100,0.5617854,2,non
5100,0.50478625,2,non
